player_slug,player_name,canonical_name,season_end,war
pottemi01,Micah Potter,micah potter,2022,-0.1473115773967521
poweldw01,Dwight Powell,dwight powell,2017,0.920808906
poweldw01,Dwight Powell,dwight powell,2018,5.222555707
poweldw01,Dwight Powell,dwight powell,2019,3.91373133
poweldw01,Dwight Powell,dwight powell,2020,1.83013184398956
poweldw01,Dwight Powell,dwight powell,2021,2.506581083957903
poweldw01,Dwight Powell,dwight powell,2022,3.138760371379491
powelmy01,Myles Powell,myles powell,2022,-0.1767893341815519
powelno01,Norman Powell,norman powell,2017,2.402118009
powelno01,Norman Powell,norman powell,2018,-1.066419797
powelno01,Norman Powell,norman powell,2019,1.182891619
powelno01,Norman Powell,norman powell,2020,2.70603983198415
powelno01,Norman Powell,norman powell,2021,3.642968172256936
powelno01,Norman Powell,norman powell,2022,1.008443447195788
poythal01,Alex Poythress,alex poythress,2017,-0.335460273
poythal01,Alex Poythress,alex poythress,2018,-0.300392277
poythal01,Alex Poythress,alex poythress,2019,-0.453316952
pricero01,Ronnie Price,ronnie price,2017,-0.226117068
primojo01,Joshua Primo,joshua primo,2022,-0.8724405399475781
princta02,Taurean Prince,taurean prince,2017,0.812024603
princta02,Taurean Prince,taurean prince,2018,0.164629795
princta02,Taurean Prince,taurean prince,2019,0.143555412
princta02,Taurean Prince,taurean prince,2020,0.552309815980177
princta02,Taurean Prince,taurean prince,2021,0.9885471415777558
princta02,Taurean Prince,taurean prince,2022,1.094160587025316
pritcpa01,Payton Pritchard,payton pritchard,2021,0.9147390117281704
pritcpa01,Payton Pritchard,payton pritchard,2022,2.941506045882516
pulleja01,Jacob Pullen,jacob pullen,2018,-0.038514298
purviro01,Rodney Purvis,rodney purvis,2018,-0.814211792
qizh01,Zhou Qi,zhou qi,2018,-0.435853628
qizh01,Zhou Qi,zhou qi,2019,-0.001544578
quartti01,Tim Quarterman,tim quarterman,2017,0.1352412
quartti01,Tim Quarterman,tim quarterman,2018,-0.080669435
queentr01,Trevelin Queen,trevelin queen,2022,0.1525446260809374
quetane01,Neemias Queta,neemias queta,2022,0.0338000305678472
quickim01,Immanuel Quickley,immanuel quickley,2021,2.134113926150924
quickim01,Immanuel Quickley,immanuel quickley,2022,6.032749844354028
rabbiv01,Ivan Rabb,ivan rabb,2018,-0.077589678
rabbiv01,Ivan Rabb,ivan rabb,2019,-0.998087275
ramseja01,Jahmi'us Ramsey,jahmius ramsey,2021,-0.0115796210114624
ramseja01,Jahmi'us Ramsey,jahmius ramsey,2022,-0.395178899427544
randlch01,Chasson Randle,chasson randle,2017,0.539095255
randlch01,Chasson Randle,chasson randle,2019,-0.303649291
randlch01,Chasson Randle,chasson randle,2020,-0.051187249995572
randlch01,Chasson Randle,chasson randle,2021,-1.932817941015802
randlju01,Julius Randle,julius randle,2017,-1.587938606
randlju01,Julius Randle,julius randle,2018,2.98195984
randlju01,Julius Randle,julius randle,2019,1.518339628
randlju01,Julius Randle,julius randle,2020,1.72663345225224
randlju01,Julius Randle,julius randle,2021,7.650137585964418
randlju01,Julius Randle,julius randle,2022,-0.6921655778930863
randoza01,Zach Randolph,zach randolph,2017,3.041872698
randoza01,Zach Randolph,zach randolph,2018,-0.798792609
rathaxa01,Xavier Rathan-Mayes,xavier rathan mayes,2018,-0.429192197
reaveau01,Austin Reaves,austin reaves,2022,3.200876531075183
reavejo02,Josh Reaves,josh reaves,2020,-0.08052715363559
reddica01,Cam Reddish,cam reddish,2020,-0.182542854517002
reddica01,Cam Reddish,cam reddish,2021,0.235229660752314
reddica01,Cam Reddish,cam reddish,2022,-0.3657121787297347
redicjj01,JJ Redick,jj redick,2017,4.846859014
redicjj01,JJ Redick,jj redick,2018,5.869864399
redicjj01,JJ Redick,jj redick,2019,5.44718251
redicjj01,JJ Redick,jj redick,2020,1.69199488405789
redicjj01,JJ Redick,jj redick,2021,0.305718388950694
reedda01,Davon Reed,davon reed,2018,-0.745117458
reedda01,Davon Reed,davon reed,2019,0.001004633
reedda01,Davon Reed,davon reed,2022,0.8737638878658956
reedpa01,Paul Reed,paul reed,2021,0.1315668056458072
reedpa01,Paul Reed,paul reed,2022,0.9161576099028212
reedwi02,Willie Reed,willie reed,2017,0.316075786
reedwi02,Willie Reed,willie reed,2018,0.620488158
reidna01,Naz Reid,naz reid,2020,0.98776746850146
reidna01,Naz Reid,naz reid,2021,1.522113334583014
reidna01,Naz Reid,naz reid,2022,0.4964608154272077
reynoca01,Cameron Reynolds,cameron reynolds,2019,0.089532789
reynoca01,Cameron Reynolds,cameron reynolds,2021,-0.126075929047968
richajo01,Josh Richardson,josh richardson,2017,2.642346796
richajo01,Josh Richardson,josh richardson,2018,7.033024803
richajo01,Josh Richardson,josh richardson,2019,5.846781153
richajo01,Josh Richardson,josh richardson,2020,3.17519634871966
richajo01,Josh Richardson,josh richardson,2021,0.6138700116832082
richajo01,Josh Richardson,josh richardson,2022,1.058682560036735
richama01,Malachi Richardson,malachi richardson,2017,-0.09391239
richama01,Malachi Richardson,malachi richardson,2018,-0.89561543
richama01,Malachi Richardson,malachi richardson,2019,-0.357105376
richani01,Nick Richards,nick richards,2021,-0.2303302836804862
richani01,Nick Richards,nick richards,2022,-0.3690478820609771
rillegr01,Grant Riller,grant riller,2021,0.0222879878191911
riverau01,Austin Rivers,austin rivers,2017,0.295374797
riverau01,Austin Rivers,austin rivers,2018,1.78834384
riverau01,Austin Rivers,austin rivers,2019,0.232640243
riverau01,Austin Rivers,austin rivers,2020,0.784854039402797
riverau01,Austin Rivers,austin rivers,2021,-0.2402543431410641
riverau01,Austin Rivers,austin rivers,2022,-0.0936271085919497
roberan03,Andre Roberson,andre roberson,2017,6.706304806
roberan03,Andre Roberson,andre roberson,2018,2.784145603
roberan03,Andre Roberson,andre roberson,2020,0.155028121721353
roberan03,Andre Roberson,andre roberson,2021,-0.2214040571753753
roberbr01,Brian Roberts,brian roberts,2017,-0.209745497
robinde01,Devin Robinson,devin robinson,2018,0.086907504
robinde01,Devin Robinson,devin robinson,2019,0.330134306
robindu01,Duncan Robinson,duncan robinson,2019,-0.333989967
robindu01,Duncan Robinson,duncan robinson,2020,7.46217026799931
robindu01,Duncan Robinson,duncan robinson,2021,3.506954904726396
robindu01,Duncan Robinson,duncan robinson,2022,2.534563505329551
robingl02,Glenn Robinson III,glenn robinson,2017,1.025238842
robingl02,Glenn Robinson III,glenn robinson,2018,0.381672901
robingl02,Glenn Robinson III,glenn robinson,2019,-0.124141162
robingl02,Glenn Robinson III,glenn robinson,2020,-0.411580564103939
robingl02,Glenn Robinson III,glenn robinson,2021,-0.5485913220271663
robinje01,Jerome Robinson,jerome robinson,2019,0.179453902
robinje01,Jerome Robinson,jerome robinson,2020,-0.304721699695665
robinje01,Jerome Robinson,jerome robinson,2021,-0.7473374602013682
robinje02,Jeremiah Robinson-Earl,jeremiah robinson earl,2022,-0.272913201049563
robinju01,Justin Robinson,justin robinson,2020,-0.010367037107026
robinju01,Justin Robinson,justin robinson,2021,-0.3495785279531904
robinju01,Justin Robinson,justin robinson,2022,-0.3195662745213283
robinmi01,Mitchell Robinson,mitchell robinson,2019,2.06411921
robinmi01,Mitchell Robinson,mitchell robinson,2020,4.10973486502954
robinmi01,Mitchell Robinson,mitchell robinson,2021,1.167371497167552
robinmi01,Mitchell Robinson,mitchell robinson,2022,5.279001481855422
robinth01,Thomas Robinson,thomas robinson,2017,0.381872871
robyis01,Isaiah Roby,isaiah roby,2020,-0.066877556243859
robyis01,Isaiah Roby,isaiah roby,2021,-1.649311869277815
robyis01,Isaiah Roby,isaiah roby,2022,0.2832315635260893
rodrise01,Sergio Rodriguez,sergio rodriguez,2017,-0.868624004
rondora01,Rajon Rondo,rajon rondo,2017,2.287293205
rondora01,Rajon Rondo,rajon rondo,2018,2.970034398
rondora01,Rajon Rondo,rajon rondo,2019,0.458531268
rondora01,Rajon Rondo,rajon rondo,2020,-0.071810491455465
rondora01,Rajon Rondo,rajon rondo,2021,-0.7451212972912861
rondora01,Rajon Rondo,rajon rondo,2022,0.1606468321527845
rosede01,Derrick Rose,derrick rose,2017,2.694904967
rosede01,Derrick Rose,derrick rose,2018,-0.284161805
rosede01,Derrick Rose,derrick rose,2019,3.014725961
rosede01,Derrick Rose,derrick rose,2020,2.0634013985099
rosede01,Derrick Rose,derrick rose,2021,4.456921208446728
rosede01,Derrick Rose,derrick rose,2022,2.664794779007524
rosste01,Terrence Ross,terrence ross,2017,4.269374323
rosste01,Terrence Ross,terrence ross,2018,0.828992489
rosste01,Terrence Ross,terrence ross,2019,4.016351756
rosste01,Terrence Ross,terrence ross,2020,3.20056945281986
rosste01,Terrence Ross,terrence ross,2021,0.7288705677733702
rosste01,Terrence Ross,terrence ross,2022,-1.710856967792033
roziete01,Terry Rozier,terry rozier,2017,1.572107598
roziete01,Terry Rozier,terry rozier,2018,7.532756082
roziete01,Terry Rozier,terry rozier,2019,1.289092525
roziete01,Terry Rozier,terry rozier,2020,0.694536134837422
roziete01,Terry Rozier,terry rozier,2021,5.221274238731301
roziete01,Terry Rozier,terry rozier,2022,7.158162425205495
rubiori01,Ricky Rubio,ricky rubio,2017,5.81351176
rubiori01,Ricky Rubio,ricky rubio,2018,4.892201
rubiori01,Ricky Rubio,ricky rubio,2019,4.40825406
rubiori01,Ricky Rubio,ricky rubio,2020,4.49425839619693
rubiori01,Ricky Rubio,ricky rubio,2021,1.202131701228923
rubiori01,Ricky Rubio,ricky rubio,2022,3.392369214401481
rudezda01,Damjan Rudez,damjan rudez,2017,-0.747415294
rushbr01,Brandon Rush,brandon rush,2017,-0.239873594
russeda01,D'Angelo Russell,dangelo russell,2017,-0.06933644
russeda01,D'Angelo Russell,dangelo russell,2018,-0.869890198
russeda01,D'Angelo Russell,dangelo russell,2019,5.652608958
russeda01,D'Angelo Russell,dangelo russell,2020,1.53841678660645
russeda01,D'Angelo Russell,dangelo russell,2021,0.9334531492312096
russeda01,D'Angelo Russell,dangelo russell,2022,5.037722240296788
ryanma01,Matt Ryan,matt ryan,2022,-0.0059691001632724
sabondo01,Domantas Sabonis,domantas sabonis,2017,0.154111916
sabondo01,Domantas Sabonis,domantas sabonis,2018,1.315475767
sabondo01,Domantas Sabonis,domantas sabonis,2019,4.165563647
sabondo01,Domantas Sabonis,domantas sabonis,2020,4.523728782049
sabondo01,Domantas Sabonis,domantas sabonis,2021,3.463198726516105
sabondo01,Domantas Sabonis,domantas sabonis,2022,7.026810932069583
samanlu01,Luka Samanic,luka samanic,2020,0.13991266824425
samanlu01,Luka Samanic,luka samanic,2021,0.0843223443469832
sampsbr01,Brandon Sampson,brandon sampson,2019,-0.567998685
sampsja02,JaKarr Sampson,jakarr sampson,2018,0.591355238
sampsja02,JaKarr Sampson,jakarr sampson,2019,0.18787897
sampsja02,JaKarr Sampson,jakarr sampson,2020,0.809085317165516
sampsja02,JaKarr Sampson,jakarr sampson,2021,0.1110433005905638
sandela01,Larry Sanders,larry sanders,2017,0.059279491
saricda01,Dario Saric,dario saric,2017,0.960452962
saricda01,Dario Saric,dario saric,2018,4.565806897
saricda01,Dario Saric,dario saric,2019,1.283736241
saricda01,Dario Saric,dario saric,2020,1.58341636796806
saricda01,Dario Saric,dario saric,2021,1.696194156717571
sarrol01,Olivier Sarr,olivier sarr,2022,-0.649178703863462
satorto01,Tomas Satoransky,tomas satoransky,2017,0.999249914
satorto01,Tomas Satoransky,tomas satoransky,2018,3.278048518
satorto01,Tomas Satoransky,tomas satoransky,2019,2.75941715
satorto01,Tomas Satoransky,tomas satoransky,2020,2.81188500894635
satorto01,Tomas Satoransky,tomas satoransky,2021,1.914009816261072
satorto01,Tomas Satoransky,tomas satoransky,2022,-0.7614547015762954
schakjo01,Jordan Schakel,jordan schakel,2022,0.0289883992498971
schofad01,Admiral Schofield,admiral schofield,2020,-0.501913556798445
schofad01,Admiral Schofield,admiral schofield,2022,-0.3410275397310632
schrode01,Dennis Schroder,dennis schroder,2017,1.324899005
schrode01,Dennis Schroder,dennis schroder,2018,3.093708459
schrode01,Dennis Schroder,dennis schroder,2019,2.468132374
schrode01,Dennis Schroder,dennis schroder,2020,4.73847467994368
schrode01,Dennis Schroder,dennis schroder,2021,2.785205876883832
schrode01,Dennis Schroder,dennis schroder,2022,-0.1172756960665642
scolalu01,Luis Scola,luis scola,2017,-0.167365496
scottmi01,Mike Scott,mike scott,2017,-0.311291022
scottmi01,Mike Scott,mike scott,2018,0.398784043
scottmi01,Mike Scott,mike scott,2019,-0.749118398
scottmi01,Mike Scott,mike scott,2020,1.21816982956102
scottmi01,Mike Scott,mike scott,2021,0.0461722839508336
scotttr01,Trevon Scott,trevon scott,2022,0.0267427211006585
scrubja01,Jay Scrubb,jay scrubb,2021,-0.3612970229979859
scrubja01,Jay Scrubb,jay scrubb,2022,-0.0988460613595651
sefolth01,Thabo Sefolosha,thabo sefolosha,2017,2.715906293
sefolth01,Thabo Sefolosha,thabo sefolosha,2018,2.422968952
sefolth01,Thabo Sefolosha,thabo sefolosha,2019,1.571988373
sefolth01,Thabo Sefolosha,thabo sefolosha,2020,0.406806921052213
seldewa01,Wayne Selden,wayne selden,2017,-0.378800977
seldewa01,Wayne Selden,wayne selden,2018,-0.841695222
seldewa01,Wayne Selden,wayne selden,2019,-2.58152294
seldewa01,Wayne Selden,wayne selden,2022,-0.1248957477094007
sengual01,Alperen Sengun,alperen sengun,2022,0.3380489998426505
serapke01,Kevin Seraphin,kevin seraphin,2017,-0.967075124
sessira01,Ramon Sessions,ramon sessions,2017,-0.293588933
sessira01,Ramon Sessions,ramon sessions,2018,0.059116774
sextoco01,Collin Sexton,collin sexton,2019,-7.382977773
sextoco01,Collin Sexton,collin sexton,2020,-0.61202041505985
sextoco01,Collin Sexton,collin sexton,2021,0.2893224524624298
sextoco01,Collin Sexton,collin sexton,2022,-0.0405885948578658
shamela01,Landry Shamet,landry shamet,2019,3.243760557
shamela01,Landry Shamet,landry shamet,2020,0.357105081562266
shamela01,Landry Shamet,landry shamet,2021,1.381015636993178
shamela01,Landry Shamet,landry shamet,2022,1.339853383596152
sharpda01,Day'Ron Sharpe,dayron sharpe,2022,0.940917677691306
shayoma01,Marial Shayok,marial shayok,2020,-0.063891703381304
shumpim01,Iman Shumpert,iman shumpert,2017,2.446725052
shumpim01,Iman Shumpert,iman shumpert,2018,-0.12067454
shumpim01,Iman Shumpert,iman shumpert,2019,1.907763707
shumpim01,Iman Shumpert,iman shumpert,2020,-0.0683357063574
shumpim01,Iman Shumpert,iman shumpert,2021,0.0233509399678173
siakapa01,Pascal Siakam,pascal siakam,2017,-0.453835606
siakapa01,Pascal Siakam,pascal siakam,2018,2.982601511
siakapa01,Pascal Siakam,pascal siakam,2019,9.320981822
siakapa01,Pascal Siakam,pascal siakam,2020,4.49523572369545
siakapa01,Pascal Siakam,pascal siakam,2021,3.231959266250419
siakapa01,Pascal Siakam,pascal siakam,2022,6.40725094365783
siberjo01,Jordan Sibert,jordan sibert,2019,-0.021604133
silasxa01,Xavier Silas,xavier silas,2018,0.076845249
silvach01,Chris Silva,chris silva,2020,-0.271522938173667
silvach01,Chris Silva,chris silva,2021,0.0299419750625218
silvach01,Chris Silva,chris silva,2022,-0.1584784771382469
simmobe01,Ben Simmons,ben simmons,2018,7.625856962
simmobe01,Ben Simmons,ben simmons,2019,4.370734211
simmobe01,Ben Simmons,ben simmons,2020,5.27177875785664
simmobe01,Ben Simmons,ben simmons,2021,6.243365614024212
simmojo02,Jonathon Simmons,jonathon simmons,2017,1.628006746
simmojo02,Jonathon Simmons,jonathon simmons,2018,0.349770487
simmojo02,Jonathon Simmons,jonathon simmons,2019,-0.618133877
simmoko01,Kobi Simmons,kobi simmons,2018,-2.307151662
simmoko01,Kobi Simmons,kobi simmons,2019,0.012635212
simonan01,Anfernee Simons,anfernee simons,2019,-0.535136808
simonan01,Anfernee Simons,anfernee simons,2020,-2.00954774442452
simonan01,Anfernee Simons,anfernee simons,2021,-0.2186528340668383
simonan01,Anfernee Simons,anfernee simons,2022,2.106373426244423
simonma01,Marko Simonovic,marko simonovic,2022,0.0779790111642847
simpsza01,Zavier Simpson,zavier simpson,2022,-0.5925201668461123
simsje01,Jericho Sims,jericho sims,2022,0.507566113774156
singlky01,Kyle Singler,kyle singler,2017,-0.440094177
singlky01,Kyle Singler,kyle singler,2018,-0.181201465
sirvyde01,Deividas Sirvydis,deividas sirvydis,2021,-0.0635135247141622
sirvyde01,Deividas Sirvydis,deividas sirvydis,2022,0.0224578772631653
smailal01,Alen Smailagic,alen smailagic,2020,0.076080015316409
smailal01,Alen Smailagic,alen smailagic,2021,-0.2745084924700906
smartja01,Javonte Smart,javonte smart,2022,-0.143996008858114
smartma01,Marcus Smart,marcus smart,2017,5.365513794
smartma01,Marcus Smart,marcus smart,2018,4.706808385
smartma01,Marcus Smart,marcus smart,2019,5.852262112
smartma01,Marcus Smart,marcus smart,2020,7.51498195578643
smartma01,Marcus Smart,marcus smart,2021,3.303962039309318
smartma01,Marcus Smart,marcus smart,2022,8.8485687342307
smithde03,Dennis Smith Jr.,dennis smith,2018,-2.910999349
smithde03,Dennis Smith Jr.,dennis smith,2019,0.762366075
smithde03,Dennis Smith Jr.,dennis smith,2020,-0.906746846603859
smithde03,Dennis Smith Jr.,dennis smith,2021,1.307162415335861
smithde03,Dennis Smith Jr.,dennis smith,2022,0.2064784347629862
smithis01,Ish Smith,ish smith,2017,1.64977743
smithis01,Ish Smith,ish smith,2018,4.136540194
smithis01,Ish Smith,ish smith,2019,0.964231304
smithis01,Ish Smith,ish smith,2020,0.051290516807781
smithis01,Ish Smith,ish smith,2021,1.641367099335219
smithis01,Ish Smith,ish smith,2022,-0.814805095556649
smithja02,Jason Smith,jason smith,2017,0.047849974
smithja02,Jason Smith,jason smith,2018,-1.038877228
smithja02,Jason Smith,jason smith,2019,-0.368262586
smithja04,Jalen Smith,jalen smith,2021,-0.6494007077844033
smithja04,Jalen Smith,jalen smith,2022,0.8184168863976422
smithjo03,Josh Smith,josh smith,2018,-0.033867065
smithjr01,JR Smith,smith,2017,2.194276976
smithjr01,JR Smith,smith,2018,-0.498830047
smithjr01,JR Smith,smith,2019,-0.109897562
smithjr01,JR Smith,smith,2020,-0.937897535014004
smithzh01,Zhaire Smith,zhaire smith,2019,0.175101148
smithzh01,Zhaire Smith,zhaire smith,2020,-0.106404430637119
sneedxa01,Xavier Sneed,xavier sneed,2022,-0.1215237005988071
snellto01,Tony Snell,tony snell,2017,0.830843236
snellto01,Tony Snell,tony snell,2018,-0.443113581
snellto01,Tony Snell,tony snell,2019,0.856526158
snellto01,Tony Snell,tony snell,2020,0.712551554935515
snellto01,Tony Snell,tony snell,2021,-0.112674897081565
snellto01,Tony Snell,tony snell,2022,-0.3606574651495728
spaldra01,Ray Spalding,ray spalding,2019,-0.261331237
spaldra01,Ray Spalding,ray spalding,2021,-0.1134962376308131
speigma01,Marreese Speights,marreese speights,2017,2.274486212
speigma01,Marreese Speights,marreese speights,2018,0.342074567
spellom01,Omari Spellman,omari spellman,2019,-0.271203983
spellom01,Omari Spellman,omari spellman,2020,-0.795432552657261
splitti01,Tiago Splitter,tiago splitter,2017,-0.073059656
sprinja01,Jaden Springer,jaden springer,2022,-0.0342461737880879
stanlca01,Cassius Stanley,cassius stanley,2021,-0.0889230916503757
stanlca01,Cassius Stanley,cassius stanley,2022,0.0224929913420791
stausni01,Nik Stauskas,nik stauskas,2017,0.744167416
stausni01,Nik Stauskas,nik stauskas,2018,-0.085921734
stausni01,Nik Stauskas,nik stauskas,2019,-1.132532907
stausni01,Nik Stauskas,nik stauskas,2022,0.0397672192632854
stephdj01,DJ Stephens,dj stephens,2019,-0.024461034
stephla01,Lance Stephenson,lance stephenson,2017,0.478403962
stephla01,Lance Stephenson,lance stephenson,2018,-0.559191826
stephla01,Lance Stephenson,lance stephenson,2019,-0.270194545
stephla01,Lance Stephenson,lance stephenson,2022,-1.312600306731557
stevela01,Lamar Stevens,lamar stevens,2021,-0.3094281371828645
stevela01,Lamar Stevens,lamar stevens,2022,0.0807971067212379
stewais01,Isaiah Stewart,isaiah stewart,2021,3.080675539429001
stewais01,Isaiah Stewart,isaiah stewart,2022,0.4110630973677756
stockda01,David Stockton,david stockton,2018,-0.063923123
stokeja01,Jarnell Stokes,jarnell stokes,2017,0.067904909
stonedi01,Diamond Stone,diamond stone,2017,-0.281349006
stoneju01,Julyan Stone,julyan stone,2018,0.466978109
strusma01,Max Strus,max strus,2020,0.100705214263118
strusma01,Max Strus,max strus,2021,0.6359549071234184
strusma01,Max Strus,max strus,2022,5.493181313162273
stuckro01,Rodney Stuckey,rodney stuckey,2017,-0.240665694
suggsja01,Jalen Suggs,jalen suggs,2022,0.9588252845828404
sullija01,Jared Sullinger,jared sullinger,2017,-0.258317072
sumneed01,Edmond Sumner,edmond sumner,2018,0.010173075
sumneed01,Edmond Sumner,edmond sumner,2019,-0.172535638
sumneed01,Edmond Sumner,edmond sumner,2020,-0.187976452471734
sumneed01,Edmond Sumner,edmond sumner,2021,-0.0585480963569271
swanica01,Caleb Swanigan,caleb swanigan,2018,-0.093745445
swanica01,Caleb Swanigan,caleb swanigan,2019,-0.644917513
swanica01,Caleb Swanigan,caleb swanigan,2020,-0.550033307110357
swordcr01,Craig Sword,craig sword,2022,0.1098423385258966
sykeske01,Keifer Sykes,keifer sykes,2022,-1.001958311052102
tateja01,Jae'Sean Tate,jaesean tate,2021,3.679991351827674
tateja01,Jae'Sean Tate,jaesean tate,2022,2.337336442090229
tatumja01,Jayson Tatum,jayson tatum,2018,6.282711531
tatumja01,Jayson Tatum,jayson tatum,2019,5.193281862
tatumja01,Jayson Tatum,jayson tatum,2020,12.5495833906658
tatumja01,Jayson Tatum,jayson tatum,2021,6.970027844591796
tatumja01,Jayson Tatum,jayson tatum,2022,15.81635200183726
tavarwa01,Edy Tavares,edy tavares,2017,0.28277402
taylois01,Isaiah Taylor,isaiah taylor,2017,-0.0703654
taylois01,Isaiah Taylor,isaiah taylor,2018,0.836138241
taylote01,Terry Taylor,terry taylor,2022,0.3128505158720083
teaguje01,Jeff Teague,jeff teague,2017,6.385179427
teaguje01,Jeff Teague,jeff teague,2018,2.355602958
teaguje01,Jeff Teague,jeff teague,2019,1.754946595
teaguje01,Jeff Teague,jeff teague,2020,-0.284611151403313
teaguje01,Jeff Teague,jeff teague,2021,0.1240746008254278
teaguma01,Marquis Teague,marquis teague,2018,-0.128583005
teletmi01,Mirza Teletovic,mirza teletovic,2017,-0.071848142
teletmi01,Mirza Teletovic,mirza teletovic,2018,0.102288351
templga01,Garrett Temple,garrett temple,2017,3.539378331
templga01,Garrett Temple,garrett temple,2018,2.034433488
templga01,Garrett Temple,garrett temple,2019,1.179953139
templga01,Garrett Temple,garrett temple,2020,1.49343606919489
templga01,Garrett Temple,garrett temple,2021,2.338402226161425
templga01,Garrett Temple,garrett temple,2022,-0.4534135935798819
teodomi01,Milos Teodosic,milos teodosic,2018,0.582290041
teodomi01,Milos Teodosic,milos teodosic,2019,-0.048387037
terreja01,Jared Terrell,jared terrell,2019,-0.51916808
terryem01,Emanuel Terry,emanuel terry,2019,0.041038437
terryem01,Emanuel Terry,emanuel terry,2022,-0.067016067036956
terryja01,Jason Terry,jason terry,2017,3.183763466
terryja01,Jason Terry,jason terry,2018,0.831655913
terryty01,Tyrell Terry,tyrell terry,2021,0.1442839544848383
terryty01,Tyrell Terry,tyrell terry,2022,-0.0200662192513836
teskejo01,Jon Teske,jon teske,2022,-0.0642018427006671
theisda01,Daniel Theis,daniel theis,2018,1.472894456
theisda01,Daniel Theis,daniel theis,2019,0.80660558
theisda01,Daniel Theis,daniel theis,2020,4.01631532687718
theisda01,Daniel Theis,daniel theis,2021,2.428947983149006
theisda01,Daniel Theis,daniel theis,2022,0.0621670632936335
thomabr01,Brodric Thomas,brodric thomas,2021,0.3311023141359249
thomabr01,Brodric Thomas,brodric thomas,2022,0.0039046835347232
thomaca02,Cam Thomas,cam thomas,2022,-0.857038016717802
thomais02,Isaiah Thomas,isaiah thomas,2017,11.05819682
thomais02,Isaiah Thomas,isaiah thomas,2018,-0.083005322
thomais02,Isaiah Thomas,isaiah thomas,2019,-0.243774756
thomais02,Isaiah Thomas,isaiah thomas,2020,-1.78958350666314
thomais02,Isaiah Thomas,isaiah thomas,2021,-0.0511173212520999
thomais02,Isaiah Thomas,isaiah thomas,2022,0.1417613466191624
thomakh01,Khyri Thomas,khyri thomas,2019,-0.139590367
thomakh01,Khyri Thomas,khyri thomas,2020,-0.169411960088952
thomakh01,Khyri Thomas,khyri thomas,2021,1.065521997788162
thomala01,Lance Thomas,lance thomas,2017,-0.87731631
thomala01,Lance Thomas,lance thomas,2018,-0.156315663
thomala01,Lance Thomas,lance thomas,2019,-1.019334861
thomala01,Lance Thomas,lance thomas,2020,-0.575793172345089
thomama02,Matt Thomas,matt thomas,2020,1.14921361238729
thomama02,Matt Thomas,matt thomas,2021,-0.9628113527249328
thomama02,Matt Thomas,matt thomas,2022,0.4864705415653549
thompho01,Hollis Thompson,hollis thompson,2017,-0.433319644
thompkl01,Klay Thompson,klay thompson,2017,8.338762225
thompkl01,Klay Thompson,klay thompson,2018,7.101802065
thompkl01,Klay Thompson,klay thompson,2019,4.542051045
thompkl01,Klay Thompson,klay thompson,2022,1.760982212531554
thomptr01,Tristan Thompson,tristan thompson,2017,4.933889936
thomptr01,Tristan Thompson,tristan thompson,2018,0.918816788
thomptr01,Tristan Thompson,tristan thompson,2019,2.086023804
thomptr01,Tristan Thompson,tristan thompson,2020,1.25352463299155
thomptr01,Tristan Thompson,tristan thompson,2021,0.0615551459493653
thomptr01,Tristan Thompson,tristan thompson,2022,0.4914040172884237
thorjt01,JT Thor,jt thor,2022,-0.2227818242395402
thornma01,Marcus Thornton,marcus thornton,2017,-0.839193615
thornsi01,Sindarius Thornwell,sindarius thornwell,2018,1.225587619
thornsi01,Sindarius Thornwell,sindarius thornwell,2019,-0.248958828
thornsi01,Sindarius Thornwell,sindarius thornwell,2020,0.089050963803737
thornsi01,Sindarius Thornwell,sindarius thornwell,2021,0.241761736235586
thybuma01,Matisse Thybulle,matisse thybulle,2020,3.11263616976579
thybuma01,Matisse Thybulle,matisse thybulle,2021,4.301206563535159
thybuma01,Matisse Thybulle,matisse thybulle,2022,4.224184751998783
tilliki02,Killian Tillie,killian tillie,2021,0.0515944827603055
tilliki02,Killian Tillie,killian tillie,2022,0.0599661660992928
tillmxa01,Xavier Tillman,xavier tillman,2021,0.9174390877251468
tillmxa01,Xavier Tillman,xavier tillman,2022,1.262197907651643
tobeymi01,Mike Tobey,mike tobey,2017,0.027439257
toddis01,Isaiah Todd,isaiah todd,2022,-0.2376930842707935
tollian01,Anthony Tolliver,anthony tolliver,2017,0.813446532
tollian01,Anthony Tolliver,anthony tolliver,2018,4.077610129
tollian01,Anthony Tolliver,anthony tolliver,2019,0.222244002
tollian01,Anthony Tolliver,anthony tolliver,2020,0.103705887040675
tollian01,Anthony Tolliver,anthony tolliver,2021,0.1864850753352916
toppiob01,Obi Toppin,obi toppin,2021,0.5322850232145929
toppiob01,Obi Toppin,obi toppin,2022,1.221653643389698
toscaju01,Juan Toscano-Anderson,juan toscano anderson,2020,0.096980572403242
toscaju01,Juan Toscano-Anderson,juan toscano anderson,2021,1.922670674872188
toscaju01,Juan Toscano-Anderson,juan toscano anderson,2022,0.911416432369874
toupaax01,Axel Toupane,axel toupane,2017,-0.048636635
toupaax01,Axel Toupane,axel toupane,2021,0.1394106274446778
townska01,Karl-Anthony Towns,karl anthony towns,2017,6.963363989
townska01,Karl-Anthony Towns,karl anthony towns,2018,10.29421777
townska01,Karl-Anthony Towns,karl anthony towns,2019,8.139934627
