player_slug,player_name,canonical_name,season_end,war,salary,dollars_per_war
burketr01,Trey Burke,trey burke,2021,0.4895132969564974,3656074.0,7468794.0506035155
burksal01,Alec Burks,alec burks,2017,0.264954934,10154495.0,38325366.68292428
burksal01,Alec Burks,alec burks,2018,0.94681923,10845506.0,11454674.404954787
burksal01,Alec Burks,alec burks,2019,0.203662522,11536515.0,56645252.581130266
burksal01,Alec Burks,alec burks,2020,2.74620713465576,1620564.0,590109.8935871563
burksal01,Alec Burks,alec burks,2021,3.656493598843491,7312148.0,1999770.491137398
burksal01,Alec Burks,alec burks,2022,6.171371348002278,11026930.0,1786787.6324715908
burtode02,Deonte Burton,deonte burton,2019,0.116471547,151587.0,1301493.8317939574
butleja02,Jared Butler,jared butler,2022,0.1728662855892363,1069919.0,6189286.686834553
butleji01,Jimmy Butler,jimmy butler,2017,14.82461084,17552209.0,1183991.2149761363
butleji01,Jimmy Butler,jimmy butler,2018,12.73994626,19301070.0,1515004.0358176518
butleji01,Jimmy Butler,jimmy butler,2019,11.13844142,20445779.0,1835605.0212992907
butleji01,Jimmy Butler,jimmy butler,2020,11.8023759033937,32742000.0,2774187.1863770448
butleji01,Jimmy Butler,jimmy butler,2021,8.574747277491971,41897515.0,4886151.584895994
butleji01,Jimmy Butler,jimmy butler,2022,11.58011596876057,41647244.0,3596444.466735124
buyckdw01,Dwight Buycks,dwight buycks,2018,0.133314396,1600520.0,12005605.156100322
cabocbr01,Bruno Caboclo,bruno caboclo,2017,0.203573358,1589640.0,7808683.884852948
cabocbr01,Bruno Caboclo,bruno caboclo,2018,0.100941347,2451225.0,24283656.527785387
cabocbr01,Bruno Caboclo,bruno caboclo,2019,0.681453507,522151.0,766231.2903762046
cabocbr01,Bruno Caboclo,bruno caboclo,2020,0.246298492601454,1845301.0,7492132.739058048
cabocbr01,Bruno Caboclo,bruno caboclo,2021,0.0092099390196142,2472230.0,268430658.95821324
cacokde01,Devontae Cacok,devontae cacok,2021,0.2623754760094776,547332.0,2086063.8666558499
cacokde01,Devontae Cacok,devontae cacok,2022,0.515405155731331,839656.0,1629118.3560408417
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2017,3.476403088,3678319.0,1058081.84692304
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2018,3.772833131,17745894.0,4703598.9623258
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2019,3.388708417,12000000.0,3541172.1881410843
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2020,2.49357222574419,8089282.0,3244053.6177314087
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2021,2.946467901097611,14713286.0,4993533.442030386
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2022,1.955177918607547,15077455.0,7711551.392078922
campafa01,Facundo Campazzo,facundo campazzo,2021,4.318792266984283,3899812.0,902986.7052909106
campafa01,Facundo Campazzo,facundo campazzo,2022,1.031605200215769,3584677.0,3474853.557591833
canaais01,Isaiah Canaan,isaiah canaan,2018,0.986058729,997547.0,1011650.696517489
cancavl01,Vlatko Cancar,vlatko cancar,2020,0.045398723757364,898310.0,19787120.11379588
capelca01,Clint Capela,clint capela,2017,3.523056969,1296240.0,367930.46817177365
capelca01,Clint Capela,clint capela,2018,8.439725989,2334528.0,276611.82401451544
capelca01,Clint Capela,clint capela,2019,7.151116247,13793104.0,1928804.3325804435
capelca01,Clint Capela,clint capela,2020,3.84345755700125,14896552.0,3875820.6065953327
capelca01,Clint Capela,clint capela,2021,11.01088524298106,21936446.0,1992250.8968099083
capelca01,Clint Capela,clint capela,2022,5.70626355086496,20355703.0,3567256.019381451
carrode01,DeMarre Carroll,demarre carroll,2017,4.013975173,14200000.0,3537640.2164906957
carrode01,DeMarre Carroll,demarre carroll,2018,3.399648468,15400000.0,4529880.117005086
carrode01,DeMarre Carroll,demarre carroll,2019,1.506976808,15400000.0,10219135.36973291
carrode01,DeMarre Carroll,demarre carroll,2020,0.274230514847237,512721.0,1869671.580077865
carteje01,Jevon Carter,jevon carter,2019,0.048695351,838464.0,17218563.636598494
carteje01,Jevon Carter,jevon carter,2020,1.5533540420268,1416852.0,912124.320448741
carteje01,Jevon Carter,jevon carter,2021,0.7650430658668895,4783363.0,6252410.110507768
carteje01,Jevon Carter,jevon carter,2022,0.1135630575978478,4749291.0,41820739.07184062
cartemi01,Michael Carter-Williams,michael carter williams,2017,1.078538795,3183526.0,2951702.8175143204
cartemi01,Michael Carter-Williams,michael carter williams,2019,1.02118832,59820.0,58578.8133573639
cartemi01,Michael Carter-Williams,michael carter williams,2020,3.01518905533605,1620564.0,537466.7956996098
cartemi01,Michael Carter-Williams,michael carter williams,2021,0.7445856926791592,4021681.0,5401233.248961898
cartevi01,Vince Carter,vince carter,2017,3.62836706,4264057.0,1175200.0085680417
cartevi01,Vince Carter,vince carter,2018,1.687121062,8000000.0,4741805.540923299
cartevi01,Vince Carter,vince carter,2019,0.905034635,1512601.0,1671318.357888038
cartewe01,Wendell Carter Jr.,wendell carter,2020,0.057017050889697,5201400.0,91225342.57449459
cartewe01,Wendell Carter Jr.,wendell carter,2021,0.7617866545014439,6640454.0,8716947.140989084
cartewe01,Wendell Carter Jr.,wendell carter,2022,3.488158075628102,8001956.0,2294034.796160754
carusal01,Alex Caruso,alex caruso,2020,4.47156955152683,2750000.0,614996.5841548869
carusal01,Alex Caruso,alex caruso,2021,3.249303802505665,3351401.0,1031421.2531975631
carusal01,Alex Caruso,alex caruso,2022,5.224073629250333,9944588.0,1903607.9323841901
casspom01,Omri Casspi,omri casspi,2018,0.762878731,1471382.0,1928723.3215576434
casspom01,Omri Casspi,omri casspi,2019,1.255989211,1512601.0,1204310.5042245463
caulewi01,Willie Cauley-Stein,willie cauley stein,2018,0.916987533,3704160.0,4039487.8520120513
caulewi01,Willie Cauley-Stein,willie cauley stein,2019,2.426611162,4696875.0,1935569.683990434
caulewi01,Willie Cauley-Stein,willie cauley stein,2020,1.91954418453066,2177483.0,1134375.0342128268
caulewi01,Willie Cauley-Stein,willie cauley stein,2021,1.516949434195334,4996634.0,3293869.846525547
caverah01,Ahmad Caver,ahmad caver,2022,0.0085236118992687,61489.0,7213960.551779178
chalmma01,Mario Chalmers,mario chalmers,2018,1.218142017,1471382.0,1207890.3604554017
champju01,Justin Champagnie,justin champagnie,2022,0.4336698559630868,534959.0,1233562.7958553217
chandty01,Tyson Chandler,tyson chandler,2017,0.847966798,12415000.0,14640903.428391073
chandty01,Tyson Chandler,tyson chandler,2018,1.063755443,13000000.0,12220854.037030766
chandty01,Tyson Chandler,tyson chandler,2019,0.366114888,1333140.0,3641316.001331254
chandwi01,Wilson Chandler,wilson chandler,2017,4.181926712,11233146.0,2686117.3745026644
chandwi01,Wilson Chandler,wilson chandler,2018,2.592493738,12016854.0,4635248.997465467
chandwi01,Wilson Chandler,wilson chandler,2019,0.42893884,12800562.0,29842394.314303644
chandwi01,Wilson Chandler,wilson chandler,2020,0.367519888995213,1620564.0,4409459.320502538
chiozch01,Chris Chiozza,chris chiozza,2021,0.6312853873736906,547332.0,867011.9900557841
chrisma01,Marquese Chriss,marquese chriss,2020,1.38265684753292,654469.0,473341.59677274345
chrisra01,Rakeem Christmas,rakeem christmas,2017,0.008241984,1052342.0,127680665.23788446
clarkbr01,Brandon Clarke,brandon clarke,2020,2.45081684260902,2478840.0,1011434.2112000291
clarkbr01,Brandon Clarke,brandon clarke,2021,2.238790084203229,3172156.0,1416906.4006413757
clarkbr01,Brandon Clarke,brandon clarke,2022,4.571634757214357,3153220.0,689735.7657507524
clarkga01,Gary Clark,gary clark,2020,0.031213059312743,555409.0,17794122.46761885
clarkga01,Gary Clark,gary clark,2022,0.3547262889721346,938044.0,2644416.3547001383
clarkia01,Ian Clark,ian clark,2017,0.44282636,980431.0,2214030.3481481997
clarkjo01,Jordan Clarkson,jordan clarkson,2017,1.345934747,12500000.0,9287225.868759
clarkjo01,Jordan Clarkson,jordan clarkson,2018,2.630692161,12500000.0,4751601.188961768
clarkjo01,Jordan Clarkson,jordan clarkson,2019,3.042700568,12500000.0,4108192.6139765983
clarkjo01,Jordan Clarkson,jordan clarkson,2020,3.50954653123962,13437500.0,3828842.2394142444
clarkjo01,Jordan Clarkson,jordan clarkson,2021,5.201430425355731,14014951.0,2694441.692746761
clarkjo01,Jordan Clarkson,jordan clarkson,2022,6.085724548834655,14361836.0,2359922.123447096
claxtni01,Nicolas Claxton,nicolas claxton,2020,0.077722724040115,898310.0,11557881.058522288
claxtni01,Nicolas Claxton,nicolas claxton,2021,2.882568433427025,1849950.0,641771.4072448346
coffeam01,Amir Coffey,amir coffey,2022,1.706179834111542,663253.0,388735.692885138
collida01,Darren Collison,darren collison,2017,2.14333903,5229454.0,2439863.1886062375
collida01,Darren Collison,darren collison,2018,7.37388626,10000000.0,1356137.0012235583
collida01,Darren Collison,darren collison,2019,4.035394771,10000000.0,2478072.299608479
collijo01,John Collins,john collins,2018,2.003056396,2299080.0,1147785.9557979216
collijo01,John Collins,john collins,2019,5.127653744,2299080.0,448368.80857842887
collijo01,John Collins,john collins,2020,1.65402855705898,2686560.0,1624252.4885888058
collijo01,John Collins,john collins,2021,6.799817317560475,5042094.0,741504.3323265217
collijo01,John Collins,john collins,2022,3.600208716442046,26595993.0,7387347.538640439
collini01,Nick Collison,nick collison,2017,0.08012572,3750000.0,46801451.51893799
colliza01,Zach Collins,zach collins,2019,0.542222846,3628920.0,6692672.62855243
colliza01,Zach Collins,zach collins,2020,0.450297762263481,4240200.0,9416435.868315393
conlemi01,Mike Conley,mike conley,2017,11.57131684,26540100.0,2293611.0355439894
conlemi01,Mike Conley,mike conley,2018,1.166249968,28530608.0,24463544.508324478
conlemi01,Mike Conley,mike conley,2019,10.75563906,30521115.0,2837684.941800195
conlemi01,Mike Conley,mike conley,2020,2.02380870296965,32511624.0,16064573.66859518
conlemi01,Mike Conley,mike conley,2021,8.419667472812371,42047453.0,4993956.4876847975
conlemi01,Mike Conley,mike conley,2022,6.713103321569532,24283298.0,3617298.4142783214
connapa01,Pat Connaughton,pat connaughton,2017,0.008175167,874636.0,106986927.60649414
connapa01,Pat Connaughton,pat connaughton,2018,1.823280478,1471382.0,806997.0680616259
connapa01,Pat Connaughton,pat connaughton,2019,2.468816375,1641000.0,664690.9898270584
connapa01,Pat Connaughton,pat connaughton,2020,1.46175583768249,1723050.0,1178753.63010814
connapa01,Pat Connaughton,pat connaughton,2021,4.974192277288484,6018231.0,1209891.1068392876
connapa01,Pat Connaughton,pat connaughton,2022,3.680611241018695,6167187.0,1675587.7206670397
couside01,DeMarcus Cousins,demarcus cousins,2017,9.986797754,16957900.0,1698031.7833319367
couside01,DeMarcus Cousins,demarcus cousins,2018,4.722471671,18063850.0,3825083.824414963
couside01,DeMarcus Cousins,demarcus cousins,2019,2.970450892,5337000.0,1796696.9305480104
couside01,DeMarcus Cousins,demarcus cousins,2021,1.726368299179451,3719241.0,2154372.8541399706
couside01,DeMarcus Cousins,demarcus cousins,2022,2.237431334481337,2357725.0,1053764.182017478
covinro01,Robert Covington,robert covington,2017,5.290169939,1015696.0,191996.85675730804
covinro01,Robert Covington,robert covington,2018,10.36348137,10464092.0,1009708.1884366816
covinro01,Robert Covington,robert covington,2019,3.375306758,10464092.0,3100189.9235376106
covinro01,Robert Covington,robert covington,2020,5.82266972985853,11301219.0,1940899.8834413674
covinro01,Robert Covington,robert covington,2021,6.641466916223806,14792897.0,2227353.864228977
covinro01,Robert Covington,robert covington,2022,4.628683417259376,15004153.0,3241559.5640118103
crabbal01,Allen Crabbe,allen crabbe,2017,0.211525538,18500000.0,87459888.64947361
crabbal01,Allen Crabbe,allen crabbe,2018,4.385720569,18500000.0,4218234.999002282
crabbal01,Allen Crabbe,allen crabbe,2019,0.418546004,18500000.0,44200637.02244783
craigto01,Torrey Craig,torrey craig,2019,2.514936996,2000000.0,795248.5502344569
craigto01,Torrey Craig,torrey craig,2020,0.441361066411615,2000000.0,4531437.3020269815
craigto01,Torrey Craig,torrey craig,2021,0.8018528056451548,2046005.0,2551596.7339589526
craigto01,Torrey Craig,torrey craig,2022,0.471482289070438,5640719.0,11963798.282054437
crawfjo02,Jordan Crawford,jordan crawford,2017,0.751918245,173099.0,230209.8680954337
crawfjo02,Jordan Crawford,jordan crawford,2018,0.026210967,58190.0,2220063.075124241
creekmi01,Mitchell Creek,mitchell creek,2019,0.084107303,47371.0,563221.008287473
crowdja01,Jae Crowder,jae crowder,2017,7.804251409,6286408.0,805510.6980216454
crowdja01,Jae Crowder,jae crowder,2018,0.729572953,6796117.0,9315198.668007638
crowdja01,Jae Crowder,jae crowder,2019,3.78576218,7305825.0,1929816.151314608
crowdja01,Jae Crowder,jae crowder,2020,3.32956672914328,7815533.0,2347312.318924748
crowdja01,Jae Crowder,jae crowder,2021,7.654542074988829,11282645.0,1473980.4013705766
crowdja01,Jae Crowder,jae crowder,2022,4.546936802261867,11240738.0,2472156.198522115
cunnica01,Cade Cunningham,cade cunningham,2022,1.151160650886816,11621431.0,10095403.270644488
cunnida01,Dante Cunningham,dante cunningham,2017,1.324776682,2978250.0,2248114.750558389
curryse01,Seth Curry,seth curry,2017,4.629249836,2898000.0,626019.3557632823
curryse01,Seth Curry,seth curry,2019,2.602177333,2795000.0,1074100.5098133332
curryse01,Seth Curry,seth curry,2020,2.53877943789894,7461380.0,2938963.4596122843
curryse01,Seth Curry,seth curry,2021,3.102354723057291,9547776.0,3077590.041215826
curryse01,Seth Curry,seth curry,2022,3.456124350615775,9490743.0,2746065.256103717
curryst01,Stephen Curry,stephen curry,2017,20.65330419,12112359.0,586461.0760860536
curryst01,Stephen Curry,stephen curry,2018,11.84730741,37457154.0,3161659.666936928
curryst01,Stephen Curry,stephen curry,2019,17.5661287,37457154.0,2132351.1081869733
curryst01,Stephen Curry,stephen curry,2020,0.557403771526079,40231758.0,72177046.61353856
curryst01,Stephen Curry,stephen curry,2021,10.76057463945118,52411485.0,4870695.734765437
curryst01,Stephen Curry,stephen curry,2022,14.92691877974969,52938707.0,3546526.0969878295
danietr01,Troy Daniels,troy daniels,2017,1.883603769,3332940.0,1769448.5723870941
danietr01,Troy Daniels,troy daniels,2019,0.092194282,3258539.0,35344263.54120313
davisan02,Anthony Davis,anthony davis,2017,10.80842731,22116750.0,2046250.5196789817
davisan02,Anthony Davis,anthony davis,2018,12.81229307,23775506.0,1855679.2191766496
davisan02,Anthony Davis,anthony davis,2019,9.609615264,25434263.0,2646751.4360624873
davisan02,Anthony Davis,anthony davis,2020,15.4931700614026,27093018.0,1748707.1975989956
davisan02,Anthony Davis,anthony davis,2021,4.316941218934665,39902395.0,9243210.175061664
davisan02,Anthony Davis,anthony davis,2022,3.734707536481999,40890021.0,10948654.104925543
davisde01,Deyonta Davis,deyonta davis,2017,0.141474093,1369299.0,9678796.809815915
davisde01,Deyonta Davis,deyonta davis,2019,0.10858294,25367.0,233618.65132773158
davised01,Ed Davis,ed davis,2018,2.71531587,6352531.0,2339518.2380751893
davised01,Ed Davis,ed davis,2019,2.616817004,4449000.0,1700157.0966557353
daviste02,Terence Davis,terence davis,2020,3.08492669648015,898310.0,291193.30486035754
daviste02,Terence Davis,terence davis,2021,0.2112041308379873,1849950.0,8759061.637005003
daviste02,Terence Davis,terence davis,2022,1.379427339872831,4625390.0,3353123.3333583293
deckga01,Gabriel Deck,gabriel deck,2021,0.1480247867458227,4716786.0,31864839.01577456
dedmode01,Dewayne Dedmon,dewayne dedmon,2017,3.508942943,2898000.0,825889.747161956
dedmode01,Dewayne Dedmon,dewayne dedmon,2018,1.840296146,7200000.0,3912413.77951568
dedmode01,Dewayne Dedmon,dewayne dedmon,2019,2.466204847,7200000.0,2919465.5134825464
dedmode01,Dewayne Dedmon,dewayne dedmon,2020,0.298772611394303,13333333.0,44627025.67606985
dedmode01,Dewayne Dedmon,dewayne dedmon,2021,0.4568067491006534,4201411.0,9197348.78758163
dedmode01,Dewayne Dedmon,dewayne dedmon,2022,0.6623358497223726,6078118.0,9176791.506224114
dekkesa01,Sam Dekker,sam dekker,2017,1.658242341,1720560.0,1037580.5498745253
dekkesa01,Sam Dekker,sam dekker,2018,0.814566641,1794600.0,2203134.6604089574
delauja01,Javin DeLaurier,javin delaurier,2022,0.0275009052531252,61489.0,2235890.034674855
dellama01,Matthew Dellavedova,matthew dellavedova,2019,0.897827177,9607500.0,10700834.465829497
dellama01,Matthew Dellavedova,matthew dellavedova,2020,1.49956745519096,9607500.0,6406847.49908536
denglu01,Luol Deng,luol deng,2017,1.212913741,18000000.0,14840296.874829452
denglu01,Luol Deng,luol deng,2018,0.055758173,17190000.0,308295610.7618519
denglu01,Luol Deng,luol deng,2019,1.15962186,1512601.0,1304391.5884786788
derozde01,DeMar DeRozan,demar derozan,2017,4.455533563,26540100.0,5956660.324679502
derozde01,DeMar DeRozan,demar derozan,2018,6.305071965,27739975.0,4399628.609155772
derozde01,DeMar DeRozan,demar derozan,2019,4.370055795,27739975.0,6347739.319882071
derozde01,DeMar DeRozan,demar derozan,2020,3.33085372142824,27739975.0,8328187.702012128
derozde01,DeMar DeRozan,demar derozan,2021,3.528724050596721,33806470.0,9580366.590094568
derozde01,DeMar DeRozan,demar derozan,2022,6.185912524225429,30065035.0,4860242.507836724
diakima01,Mamadi Diakite,mamadi diakite,2021,0.1188986619788579,645103.0,5425653.991923893
diallch01,Cheick Diallo,cheick diallo,2019,0.189073896,1544951.0,8171149.125736533
diallch01,Cheick Diallo,cheick diallo,2020,0.485924992527752,1678854.0,3454965.3255468593
diallha01,Hamidou Diallo,hamidou diallo,2020,0.725261759482046,1416852.0,1953573.2878179888
diallha01,Hamidou Diallo,hamidou diallo,2021,1.137552854681114,2027733.0,1782539.5907150414
diallha01,Hamidou Diallo,hamidou diallo,2022,2.05395584376103,6013007.0,2927524.960317302
diawbo01,Boris Diaw,boris diaw,2017,0.089389165,7000000.0,78309267.124265
dienggo01,Gorgui Dieng,gorgui dieng,2017,4.691925147,2348783.0,500601.1235072246
dienggo01,Gorgui Dieng,gorgui dieng,2019,1.110506015,15170787.0,13661147.976762649
dienggo01,Gorgui Dieng,gorgui dieng,2020,2.86248215548827,16229213.0,5669629.404984602
dienggo01,Gorgui Dieng,gorgui dieng,2021,0.7384514768698892,21433964.0,29025555.05861157
dienggo01,Gorgui Dieng,gorgui dieng,2022,0.4037332067441833,4625390.0,11456550.81805242
dinwisp01,Spencer Dinwiddie,spencer dinwiddie,2017,1.876555758,726672.0,387237.09482231113
dinwisp01,Spencer Dinwiddie,spencer dinwiddie,2018,6.073954975,1656092.0,272654.6388335715
dinwisp01,Spencer Dinwiddie,spencer dinwiddie,2019,4.016695672,1656092.0,412302.0849063718
dinwisp01,Spencer Dinwiddie,spencer dinwiddie,2020,3.98327530180355,10605600.0,2662532.513180294
dinwisp01,Spencer Dinwiddie,spencer dinwiddie,2021,0.1694697450555465,13958950.0,82368389.68173774
dinwisp01,Spencer Dinwiddie,spencer dinwiddie,2022,5.262388025938337,22334024.0,4244085.363890972
divindo01,Donte DiVincenzo,donte divincenzo,2019,0.95661009,2481000.0,2593533.1708658854
divindo01,Donte DiVincenzo,donte divincenzo,2020,5.00755721799866,2905800.0,580282.935071752
divindo01,Donte DiVincenzo,donte divincenzo,2021,3.440920774547385,3709891.0,1078168.0960056381
divindo01,Donte DiVincenzo,donte divincenzo,2022,1.04453879773684,5406884.0,5176336.208587825
doncilu01,Luka Doncic,luka doncic,2019,5.939360283,6560640.0,1104603.8104100646
doncilu01,Luka Doncic,luka doncic,2020,10.6444657498735,7683360.0,721817.3443877453
doncilu01,Luka Doncic,luka doncic,2021,11.40264495062468,9809686.0,860299.1711552492
doncilu01,Luka Doncic,luka doncic,2022,13.57500802178443,11765131.0,866675.8046197807
dortlu01,Luguentz Dort,luguentz dort,2020,1.8600455649536,155647.0,83679.13288397464
dortlu01,Luguentz Dort,luguentz dort,2021,3.795246138173458,1849950.0,487438.74116431543
dortlu01,Luguentz Dort,luguentz dort,2022,2.174036368856353,2061329.0,948157.5513312859
dotsoda01,Damyean Dotson,damyean dotson,2018,0.68330573,1378242.0,2017020.9900039914
dotsoda01,Damyean Dotson,damyean dotson,2019,0.389369618,1378242.0,3539675.250162944
dotsoda01,Damyean Dotson,damyean dotson,2020,0.485720584823963,1618520.0,3332203.8442875366
dotsode01,Devon Dotson,devon dotson,2021,0.4240861082759597,547332.0,1290615.2531736365
dotsode01,Devon Dotson,devon dotson,2022,0.0692480354094703,276703.0,3995824.5510335206
doumbse01,Sekou Doumbouya,sekou doumbouya,2022,0.2460152771499911,4393114.0,17857078.027400702
doziepj01,PJ Dozier,pj dozier,2021,1.92121019060866,2148304.0,1118203.5211459056
doziepj01,P.J. Dozier,pj dozier,2022,0.4639244767289453,2209618.0,4762882.992463883
dragigo01,Goran Dragic,goran dragic,2017,4.305855083,15891725.0,3690724.535236292
dragigo01,Goran Dragic,goran dragic,2018,5.119657865,18109175.0,3537184.6083312444
dragigo01,Goran Dragic,goran dragic,2019,1.440870908,18109175.0,12568214.750852615
dragigo01,Goran Dragic,goran dragic,2020,4.99826617782148,19217900.0,3844913.2791835866
dragigo01,Goran Dragic,goran dragic,2021,0.965196788454431,21936446.0,22727433.682334166
dragigo01,Goran Dragic,goran dragic,2022,0.6463221901446934,22374060.0,34617502.44872619
drumman01,Andre Drummond,andre drummond,2017,0.452613768,22116750.0,48864510.01640763
drumman01,Andre Drummond,andre drummond,2018,3.831640022,25434263.0,6637957.33784096
drumman01,Andre Drummond,andre drummond,2019,8.881571105,25434263.0,2863712.140488459
drumman01,Andre Drummond,andre drummond,2020,2.1498285802486,27093019.0,12602408.977587897
drumman01,Andre Drummond,andre drummond,2021,2.271438086576673,35039540.0,15426147.957573764
drumman01,Andre Drummond,andre drummond,2022,3.575293785909486,2777011.0,776722.4643033304
duartch01,Chris Duarte,chris duarte,2022,2.3112612030399,4335609.0,1875862.838132516
dudleja01,Jared Dudley,jared dudley,2017,2.962849237,10470000.0,3533760.63461173
dudleja01,Jared Dudley,jared dudley,2018,0.498978956,10000000.0,20040925.333131686
dudleja01,Jared Dudley,jared dudley,2019,3.155698521,9530000.0,3019933.6015723282
dudleja01,Jared Dudley,jared dudley,2020,0.468459488637759,1620564.0,3459347.156597179
dudleja01,Jared Dudley,jared dudley,2021,0.0816180031756319,3125642.0,38295987.13992062
dunlemi02,Mike Dunleavy,mike dunleavy,2017,0.383565005,4837500.0,12611943.052521175
dunnkr01,Kris Dunn,kris dunn,2018,1.224853053,4221000.0,3446127.67193715
dunnkr01,Kris Dunn,kris dunn,2019,0.702422974,4221000.0,6009199.807294458
dunnkr01,Kris Dunn,kris dunn,2020,3.37650094160736,5348007.0,1583890.2735368756
dunnkr01,Kris Dunn,kris dunn,2022,0.2600018320333845,6148796.0,23649048.746743016
duranke01,Kevin Durant,kevin durant,2017,13.28639377,26540100.0,1997539.7733526605
duranke01,Kevin Durant,kevin durant,2019,12.76032716,30000000.0,2351036.8992764917
duranke01,Kevin Durant,kevin durant,2021,6.627517360879574,48880434.0,7375376.228891961
duranke01,Kevin Durant,kevin durant,2022,8.250891243511678,48588451.0,5888873.040013575
echenja01,Jaime Echenique,jaime echenique,2022,0.0009209744473156,61489.0,66765153.12582708
eddieja01,Jarell Eddie,jarell eddie,2017,0.024069793,57672.0,2396032.2384160096
edwaran01,Anthony Edwards,anthony edwards,2022,6.288867954558095,11847335.0,1883858.1260738978
ellenhe01,Henry Ellenson,henry ellenson,2021,0.0335574352312734,205938.0,6136881.396945344
ellinwa01,Wayne Ellington,wayne ellington,2017,2.980229369,6000000.0,2013267.8586458156
ellinwa01,Wayne Ellington,wayne ellington,2019,1.553111211,2383076.0,1534388.5119891777
ellinwa01,Wayne Ellington,wayne ellington,2020,0.759927006040587,8000000.0,10527326.883251635
ellinwa01,Wayne Ellington,wayne ellington,2021,1.414087469303523,4344333.0,3072181.2435971186
ellinwa01,Wayne Ellington,wayne ellington,2022,0.2409080720169524,3054712.0,12679990.232062642
ellismo01,Monta Ellis,monta ellis,2017,0.727304058,10763500.0,14799174.955242723
embiijo01,Joel Embiid,joel embiid,2017,2.792342633,4826160.0,1728355.232257058
embiijo01,Joel Embiid,joel embiid,2018,8.01277715,25250000.0,3151217.0533783035
embiijo01,Joel Embiid,joel embiid,2019,13.30610109,25467250.0,1913952.8422145783
embiijo01,Joel Embiid,joel embiid,2020,5.74557678283558,27504630.0,4787096.411654916
embiijo01,Joel Embiid,joel embiid,2021,11.18720942064854,36002595.0,3218192.6382417604
embiijo01,Joel Embiid,joel embiid,2022,14.52112669191892,36516749.0,2514732.4842446116
ennisja01,James Ennis III,james ennis,2017,1.065242373,2898000.0,2720507.626671362
ennisja01,James Ennis III,james ennis,2020,0.964055972637416,1882867.0,1953068.1344662455
ennisja01,James Ennis III,james ennis,2021,1.509145916477255,4021681.0,2664872.2009516917
ennisty01,Tyler Ennis,tyler ennis,2017,1.345664325,1733880.0,1288493.6962269547
ennisty01,Tyler Ennis,tyler ennis,2018,0.743964667,1524305.0,2048894.3462149662
eubandr01,Drew Eubanks,drew eubanks,2021,0.912801315110521,1974967.0,2163632.94761563
evansja01,Jawun Evans,jawun evans,2018,0.469441371,815615.0,1737416.1085602317
evansty01,Tyreke Evans,tyreke evans,2017,0.630647835,10203755.0,16179798.666874042
evansty01,Tyreke Evans,tyreke evans,2018,5.391137972,3290000.0,610260.768150862
evansty01,Tyreke Evans,tyreke evans,2019,1.933044785,12400000.0,6414750.499430358
exumda01,Dante Exum,dante exum,2017,1.138286817,3940320.0,3461623.1525766673
exumda01,Dante Exum,dante exum,2018,0.696630667,4992385.0,7166473.192314975
exumda01,Dante Exum,dante exum,2019,0.685518339,9600000.0,14004001.722264646
exumda01,Dante Exum,dante exum,2020,0.297406683302904,9600000.0,32279032.513275944
exumda01,Dante Exum,dante exum,2021,0.3136643215795371,11699437.0,37299227.85315361
fallta01,Tacko Fall,tacko fall,2021,0.5533698309679798,796931.0,1440141.7558416077
fallta01,Tacko Fall,tacko fall,2022,0.1020539741246361,252108.0,2470339.858515519
farieke01,Kenneth Faried,kenneth faried,2017,2.247687321,12078652.0,5373813.291177078
farieke01,Kenneth Faried,kenneth faried,2019,1.268501995,683661.0,538951.4582513525
farmajo01,Jordan Farmar,jordan farmar,2017,0.00608556,980431.0,161107769.86834407
favorde01,Derrick Favors,derrick favors,2017,0.149039615,11050000.0,74141361.67756473
favorde01,Derrick Favors,derrick favors,2018,5.74599376,12000000.0,2088411.5961866272
favorde01,Derrick Favors,derrick favors,2019,6.357839883,16900000.0,2658135.516307717
favorde01,Derrick Favors,derrick favors,2020,3.86537206066249,17650000.0,4566183.9851387935
favorde01,Derrick Favors,derrick favors,2021,1.916619210406022,11282645.0,5886743.145817605
favorde01,Derrick Favors,derrick favors,2022,0.3363670375794705,11240738.0,33418072.35598776
feliccr01,Cristiano Felicio,cristiano felicio,2017,0.973079967,874636.0,898832.6033434825
feliccr01,Cristiano Felicio,cristiano felicio,2021,0.5366042836839767,9175552.0,17099289.51182912
feltora01,Raymond Felton,raymond felton,2017,0.674170755,980431.0,1454276.9657814659
feltora01,Raymond Felton,raymond felton,2018,0.850888916,1471382.0,1729229.2475931135
feltora01,Raymond Felton,raymond felton,2019,0.589023243,1512601.0,2567981.854665114
fernabr01,Bruno Fernando,bruno fernando,2022,0.1337029342958029,2061329.0,15417230.82486386
ferreyo01,Yogi Ferrell,yogi ferrell,2017,0.041739463,207798.0,4978454.083129915
ferreyo01,Yogi Ferrell,yogi ferrell,2018,3.844344256,1312611.0,341439.5050472816
ferreyo01,Yogi Ferrell,yogi ferrell,2019,1.894035834,3000000.0,1583919.3462693482
